short_name,long_name,Census Tract,2009-2013,2014-2018
hh_inc_med_adj,Median household income (2022$),36047048000,49197.161116367446,36175.42852861961
hh_inc_med_adj,Median household income (2022$),36047048100,76981.8860894044,95511.609046159
hh_inc_med_adj,Median household income (2022$),36047048200,35816.19986528211,54353.813708472044
hh_inc_med_adj,Median household income (2022$),36047048400,48697.23169141037,58235.662280140765
hh_inc_med_adj,Median household income (2022$),36047048500,88357.09184567405,113722.86243289565
hh_inc_med_adj,Median household income (2022$),36047048600,42113.62003714476,55252.58915878834
hh_inc_med_adj,Median household income (2022$),36047048800,59259.7502423754,56932.2678692155
hh_inc_med_adj,Median household income (2022$),36047048900,22830.110406373013,21126.323321432094
hh_inc_med_adj,Median household income (2022$),36047049000,40477.3775955582,62094.84312292383
hh_inc_med_adj,Median household income (2022$),36047049100,40727.34230803674,42040.7033777833
hh_inc_med_adj,Median household income (2022$),36047049200,48761.23231827686,59660.32904060429
hh_inc_med_adj,Median household income (2022$),36047049300,35248.64713646611,33913.18918583107
hh_inc_med_adj,Median household income (2022$),36047049400,55400.39168642659,61661.889501207785
hh_inc_med_adj,Median household income (2022$),36047049500,77119.54781511721,108893.50279380647
hh_inc_med_adj,Median household income (2022$),36047049600,73139.43335942033,84866.8435614546
hh_inc_med_adj,Median household income (2022$),36047049700,82894.09494107067,101806.43735770589
hh_inc_med_adj,Median household income (2022$),36047049800,58153.626200682935,84177.74460333063
hh_inc_med_adj,Median household income (2022$),36047049900,77987.78273430595,91851.90421756973
hh_inc_med_adj,Median household income (2022$),36047050000,79221.90802973139,106801.27141766036
hh_inc_med_adj,Median household income (2022$),36047050100,78719.56348677936,112299.3290588764
hh_inc_med_adj,Median household income (2022$),36047050202,103020.48075208404,102612.275119591
hh_inc_med_adj,Median household income (2022$),36047050300,79851.0462674189,101579.76006884933
hh_inc_med_adj,Median household income (2022$),36047050400,103759.50685854233,94371.42228321047
hh_inc_med_adj,Median household income (2022$),36047050500,24418.050488060337,44085.332523269535
hh_inc_med_adj,Median household income (2022$),36047050600,44496.133939174484,62644.535548401
hh_inc_med_adj,Median household income (2022$),36047050700,30607.99790914719,35955.55155842874
hh_inc_med_adj,Median household income (2022$),36047050801,47307.33128530991,49812.33422623071
hh_inc_med_adj,Median household income (2022$),36047050803,51850.16823383288,53053.81945687963
hh_inc_med_adj,Median household income (2022$),36047022200,36165.184415554075,39786.39774010473
hh_inc_med_adj,Median household income (2022$),36047022400,46420.982981158966,52680.93531671057
hh_inc_med_adj,Median household income (2022$),36047022600,53678.41255601889,57519.36204735401
hh_inc_med_adj,Median household income (2022$),36047022700,56855.50027839102,92725.7451661118
hh_inc_med_adj,Median household income (2022$),36047022800,42531.43545027314,35591.73450981395
hh_inc_med_adj,Median household income (2022$),36047022900,74868.6578438129,86807.20115406682
hh_inc_med_adj,Median household income (2022$),36047023000,32134.35248196299,43352.03149381854
hh_inc_med_adj,Median household income (2022$),36047023100,90866.39944243926,89877.54503162902
hh_inc_med_adj,Median household income (2022$),36047023200,32160.91877990757,49828.20163645067
hh_inc_med_adj,Median household income (2022$),36047023300,45787.014507481515,56034.625805343494
hh_inc_med_adj,Median household income (2022$),36047023400,34557.92338990706,32633.595890235745
hh_inc_med_adj,Median household income (2022$),36047023500,58431.36477010353,65524.47050332369
hh_inc_med_adj,Median household income (2022$),36047023600,29643.158270159987,29842.065077967116
hh_inc_med_adj,Median household income (2022$),36047023800,31954.42619133834,35054.509335223884
hh_inc_med_adj,Median household income (2022$),36047024000,34095.4282938719,44705.29490829225
hh_inc_med_adj,Median household income (2022$),36047024100,59280.27874533257,77708.3747793642
hh_inc_med_adj,Median household income (2022$),36047024200,47798.80779728462,70679.11205192204
hh_inc_med_adj,Median household income (2022$),36047024300,56089.90787398816,70740.3149199133
hh_inc_med_adj,Median household income (2022$),36047024400,41940.939100505,54402.549325576205
hh_inc_med_adj,Median household income (2022$),36047024500,59138.99434262732,89451.39172857867
hh_inc_med_adj,Median household income (2022$),36047024600,59434.846297010125,56476.6465186138
hh_inc_med_adj,Median household income (2022$),36047024700,54016.529075313534,51989.569585698046
hh_inc_med_adj,Median household income (2022$),36047024800,56261.38125163044,65473.468113330964
hh_inc_med_adj,Median household income (2022$),36047024900,61092.82480055134,76329.04347667198
hh_inc_med_adj,Median household income (2022$),36047025000,52213.64349207462,61613.153884103616
hh_inc_med_adj,Median household income (2022$),36047025100,41287.64968286786,39360.24443705439
hh_inc_med_adj,Median household income (2022$),36047025200,51258.46432506727,65949.49041992976
hh_inc_med_adj,Median household income (2022$),36047025300,52736.51653798383,60862.852057988384
hh_inc_med_adj,Median household income (2022$),36047025400,60566.32907764968,52450.85786852116
hh_inc_med_adj,Median household income (2022$),36047025500,31200.90937691029,23951.855727029208
hh_inc_med_adj,Median household income (2022$),36047025600,47798.80779728462,56466.44604061525
hh_inc_med_adj,Median household income (2022$),36047025700,59905.79430602765,74401.15313494687
hh_inc_med_adj,Median household income (2022$),36047025800,55423.33530737873,48051.051691815184
hh_inc_med_adj,Median household income (2022$),36047025901,38167.31723337733,64343.48182838097
hh_inc_med_adj,Median household income (2022$),36047025902,21040.50797210639,19043.15903684024
hh_inc_med_adj,Median household income (2022$),36047026000,55675.715137852225,56368.97480640693
hh_inc_med_adj,Median household income (2022$),36047026100,40008.84470453564,62489.26160553425
hh_inc_med_adj,Median household income (2022$),36047026200,77934.6501384168,57377.68874181865
hh_inc_med_adj,Median household income (2022$),36047026300,44887.38305435828,39904.26993031015
hh_inc_med_adj,Median household income (2022$),36047026400,53144.671479132354,56457.37894906099
hh_inc_med_adj,Median household income (2022$),36047026500,60032.58800076314,66666.92403916079
hh_inc_med_adj,Median household income (2022$),36047026600,75546.09844139966,53911.79299520174
hh_inc_med_adj,Median household income (2022$),36047026700,55877.37749043153,64508.95624924627
hh_inc_med_adj,Median household income (2022$),36047026800,67228.43206675156,49238.8406854236
hh_inc_med_adj,Median household income (2022$),36047026900,57625.92291878381,76170.36937447239
hh_inc_med_adj,Median household income (2022$),36047027000,49771.959199168334,58463.47295544161
hh_inc_med_adj,Median household income (2022$),36047027100,49180.25529040272,57141.94436140783
hh_inc_med_adj,Median household income (2022$),36047027200,60001.19146682864,60565.904809586274
hh_inc_med_adj,Median household income (2022$),36047027300,31321.665276658376,54524.95506155875
hh_inc_med_adj,Median household income (2022$),36047027400,47605.59835768768,60958.05651930814
hh_inc_med_adj,Median household income (2022$),36047027500,66065.5527521775,89408.32304369593
hh_inc_med_adj,Median household income (2022$),36047027600,44899.45864433309,59864.3386005752
hh_inc_med_adj,Median household income (2022$),36047027700,36954.927999906555,49169.704112322346
hh_inc_med_adj,Median household income (2022$),36047027800,45982.63906507342,60636.174769131816
hh_inc_med_adj,Median household income (2022$),36047027900,61939.32365778541,79874.2762743887
hh_inc_med_adj,Median household income (2022$),36047028000,77170.26529301141,82878.8837381825
hh_inc_med_adj,Median household income (2022$),36047028100,33049.682202053475,31305.26697753626
hh_inc_med_adj,Median household income (2022$),36047028200,45585.35215490221,68334.13549870085
hh_inc_med_adj,Median household income (2022$),36047028300,20410.162175421385,33621.908869650375
hh_inc_med_adj,Median household income (2022$),36047028400,51954.018307616236,62598.0667041854
hh_inc_med_adj,Median household income (2022$),36047028501,112604.87651508958,105671.28513271037
hh_inc_med_adj,Median household income (2022$),36047028502,25099.113762639536,25064.841215314955
hh_inc_med_adj,Median household income (2022$),36047028600,58396.34555917659,46522.11337847764
hh_inc_med_adj,Median household income (2022$),36047028700,29119.0776652533,41194.063703904016
hh_inc_med_adj,Median household income (2022$),36047028800,44947.76100423232,51887.56480571259
hh_inc_med_adj,Median household income (2022$),36047028900,29652.818742139836,51250.601624025636
hh_inc_med_adj,Median household income (2022$),36047029000,51841.71532085052,54739.16509952821
hh_inc_med_adj,Median household income (2022$),36047029100,38339.9981700171,75626.34388121663
hh_inc_med_adj,Median household income (2022$),36047029200,42425.17025849482,54653.02772976271
hh_inc_med_adj,Median household income (2022$),36047029300,31245.58905981708,39331.909775947315
hh_inc_med_adj,Median household income (2022$),36047029400,64271.12008192094,60514.90241959355
hh_inc_med_adj,Median household income (2022$),36047029500,81593.55390078378,66814.26427691756
hh_inc_med_adj,Median household income (2022$),36047029600,50518.2306596115,52168.64464389473
hh_inc_med_adj,Median household income (2022$),36047029700,57472.56292610374,80943.05969134741
hh_inc_med_adj,Median household income (2022$),36047029800,57606.60197482411,68900.82872084227
hh_inc_med_adj,Median household income (2022$),36047029900,28471.82604260356,41844.62752292237
hh_inc_med_adj,Median household income (2022$),36047030000,59722.24533841057,54119.202714505496
hh_inc_med_adj,Median household income (2022$),36047030100,49927.73430984336,55704.81035005719
hh_inc_med_adj,Median household income (2022$),36047030200,57175.50341272345,67275.55255974068
hh_inc_med_adj,Median household income (2022$),36047030300,28873.943188764686,40592.23550198983
hh_inc_med_adj,Median household income (2022$),36047030400,47455.861042000055,47074.07257684338
hh_inc_med_adj,Median household income (2022$),36047030500,60498.70577379075,84430.48978040571
hh_inc_med_adj,Median household income (2022$),36047030600,52684.59150109215,53049.285911102495
hh_inc_med_adj,Median household income (2022$),36047030700,26428.63621886596,26452.10622311715
hh_inc_med_adj,Median household income (2022$),36047030800,55437.826015348495,52419.12304808124
hh_inc_med_adj,Median household income (2022$),36047030900,32362.58113248687,49923.406097770436
hh_inc_med_adj,Median household income (2022$),36047031100,51623.14714230648,58916.82753315475
hh_inc_med_adj,Median household income (2022$),36047031300,47073.06483979863,49732.99717513091
hh_inc_med_adj,Median household income (2022$),36047031400,53042.028964346486,81667.29362924414
hh_inc_med_adj,Median household income (2022$),36047050804,59555.602196758206,60221.3553305243
hh_inc_med_adj,Median household income (2022$),36047050900,35694.23640653655,46321.50397783957
hh_inc_med_adj,Median household income (2022$),36047051001,50823.74308597416,60492.23469070789
hh_inc_med_adj,Median household income (2022$),36047051002,53317.35241577212,54736.898326639646
hh_inc_med_adj,Median household income (2022$),36047051100,36995.985005820905,47782.43910452015
hh_inc_med_adj,Median household income (2022$),36047051200,43730.541534771626,61982.637864939825
hh_inc_med_adj,Median household income (2022$),36047051300,77464.90968839674,107388.36559579887
hh_inc_med_adj,Median household income (2022$),36047051400,51084.575829430025,59832.60378013528
hh_inc_med_adj,Median household income (2022$),36047051500,120863.37249886114,162074.2615324458
hh_inc_med_adj,Median household income (2022$),36047051601,34920.19108915132,58837.49048205495
hh_inc_med_adj,Median household income (2022$),36047051602,42577.32269217741,68947.29756505786
hh_inc_med_adj,Median household income (2022$),36047051700,92251.46961254979,132271.86498002856
hh_inc_med_adj,Median household income (2022$),36047051800,87913.91769359857,65083.58317649767
hh_inc_med_adj,Median household income (2022$),36047051900,95248.63104429728,148898.6441176578
hh_inc_med_adj,Median household income (2022$),36047052000,63832.77616583539,73996.53417433791
hh_inc_med_adj,Median household income (2022$),36047052300,41617.31328918013,61065.72823151501
hh_inc_med_adj,Median household income (2022$),36047052500,19688.041894927832,38638.277272046216
hh_inc_med_adj,Median household income (2022$),36047052600,66653.63398395067,76748.39646105663
hh_inc_med_adj,Median household income (2022$),36047052700,31128.45583706144,62528.930131084155
hh_inc_med_adj,Median household income (2022$),36047052800,98525.9461634603,99879.68040242506
hh_inc_med_adj,Median household income (2022$),36047052900,31122.418042074034,36028.08829086284
hh_inc_med_adj,Median household income (2022$),36047053000,58840.72727024954,48056.7186240366
hh_inc_med_adj,Median household income (2022$),36047053100,43102.61085608158,39195.903402633376
hh_inc_med_adj,Median household income (2022$),36047053200,60377.94987404267,75384.93256858438
hh_inc_med_adj,Median household income (2022$),36047053300,22679.165531687908,30872.313355820213
hh_inc_med_adj,Median household income (2022$),36047053400,30994.416788341063,36923.463581846285
hh_inc_med_adj,Median household income (2022$),36047053500,22031.91390903817,34273.60607511301
hh_inc_med_adj,Median household income (2022$),36047053700,25346.663357123114,38159.98819255886
hh_inc_med_adj,Median household income (2022$),36047053800,35365.78035922175,48279.99575356032
hh_inc_med_adj,Median household income (2022$),36047053900,28274.993926014184,24101.46273767454
hh_inc_med_adj,Median household income (2022$),36047054200,51714.92162611503,48088.453444476516
hh_inc_med_adj,Median household income (2022$),36047054300,93460.23616902813,131756.17414787988
hh_inc_med_adj,Median household income (2022$),36047054400,72784.41101416096,65983.49201325825
hh_inc_med_adj,Median household income (2022$),36047054500,17326.056495855286,23280.890952013768
hh_inc_med_adj,Median household income (2022$),36047054600,41333.53692477213,56440.37815239675
hh_inc_med_adj,Median household income (2022$),36047054700,48000.47014986392,47095.60691928475
hh_inc_med_adj,Median household income (2022$),36047054800,74717.71296912781,69419.91971232381
hh_inc_med_adj,Median household income (2022$),36047054900,75933.72487959103,114866.44935517703
hh_inc_med_adj,Median household income (2022$),36047055000,50147.51004738488,69905.00911047687
hh_inc_med_adj,Median household income (2022$),36047055100,74308.3504689818,76908.20394970052
hh_inc_med_adj,Median household income (2022$),36047055200,46980.0827969926,57492.16077269122
hh_inc_med_adj,Median household income (2022$),36047055300,88358.29940467152,113786.33207377548
hh_inc_med_adj,Median household income (2022$),36047055400,57199.65459267306,51685.82201863024
hh_inc_med_adj,Median household income (2022$),36047055500,116348.30940728022,159631.81374501626
hh_inc_med_adj,Median household income (2022$),36047055600,59740.35872337278,62627.53475173676
hh_inc_med_adj,Median household income (2022$),36047055700,86667.71680819833,102549.93886515543
hh_inc_med_adj,Median household income (2022$),36047055800,65744.34205884759,70331.1624135272
hh_inc_med_adj,Median household income (2022$),36047056000,52629.04378720803,59055.10067935725
hh_inc_med_adj,Median household income (2022$),36047056100,86642.35806925123,112801.4192536937
hh_inc_med_adj,Median household income (2022$),36047056200,81321.85312635059,97625.3747647465
hh_inc_med_adj,Median household income (2022$),36047056300,57737.018346552046,88268.13628074739
hh_inc_med_adj,Median household income (2022$),36047056400,81321.85312635059,103381.84451525903
hh_inc_med_adj,Median household income (2022$),36047056500,83623.46057554909,111983.1142409215
hh_inc_med_adj,Median household income (2022$),36047056600,67513.41599015704,91250.07601565555
hh_inc_med_adj,Median household income (2022$),36047056800,96636.11633240277,94989.11789534462
hh_inc_med_adj,Median household income (2022$),36047056900,109147.63510530189,111517.29241232124
hh_inc_med_adj,Median household income (2022$),36047057000,73610.38136843785,74243.61241919156
hh_inc_med_adj,Median household income (2022$),36047057100,87659.12274513011,85948.09422930043
hh_inc_med_adj,Median household income (2022$),36047057200,15832.306015971468,26523.509569106966
hh_inc_med_adj,Median household income (2022$),36047057300,71872.70397106292,100385.17075657521
hh_inc_med_adj,Median household income (2022$),36047057400,118057.00538871562,91978.8434993294
hh_inc_med_adj,Median household income (2022$),36047057500,67754.9277896532,91918.77401778242
hh_inc_med_adj,Median household income (2022$),36047057600,73155.13162638758,89557.93005434127
hh_inc_med_adj,Median household income (2022$),36047057800,67078.69475106393,63715.585738248286
hh_inc_med_adj,Median household income (2022$),36047057900,68787.39073249933,77920.31804444508
hh_inc_med_adj,Median household income (2022$),36047058000,44612.05960293265,59438.185297524855
hh_inc_med_adj,Median household income (2022$),36047058200,42868.344410570295,59466.51995863193
hh_inc_med_adj,Median household income (2022$),36047058400,66948.278379336,72489.13020344173
hh_inc_med_adj,Median household income (2022$),36047058600,64179.3455981124,73827.65959413975
hh_inc_med_adj,Median household income (2022$),36047058800,68679.91798172354,71988.17339506872
hh_inc_med_adj,Median household income (2022$),36047058900,107076.67142462223,83929.5329720327
hh_inc_med_adj,Median household income (2022$),36047059000,62103.55168144281,67813.91112077502
hh_inc_med_adj,Median household income (2022$),36047059100,76059.31101532903,116768.27180868362
hh_inc_med_adj,Median household income (2022$),36047059200,61843.92649698442,65553.93855087504
hh_inc_med_adj,Median household income (2022$),36047059300,73475.13476072,90979.19665547194
hh_inc_med_adj,Median household income (2022$),36047059401,66029.32598225307,67139.54618642674
hh_inc_med_adj,Median household income (2022$),36047059402,99897.73318459856,93903.33368172166
hh_inc_med_adj,Median household income (2022$),36047059600,73002.979192705,53363.23395616884
hh_inc_med_adj,Median household income (2022$),36047059800,73531.89003360161,87234.48784356145
hh_inc_med_adj,Median household income (2022$),36047060000,60323.60971915603,79246.380184256
hh_inc_med_adj,Median household income (2022$),36047060600,36572.13179770512,65055.248515390595
hh_inc_med_adj,Median household income (2022$),36047060800,63861.75758177493,61165.4662386119
hh_inc_med_adj,Median household income (2022$),36047061002,73989.55489364685,79280.3817775845
hh_inc_med_adj,Median household income (2022$),36047061003,51795.828078946244,57100.00906296936
hh_inc_med_adj,Median household income (2022$),36047061004,26812.63998006487,32470.388242259014
hh_inc_med_adj,Median household income (2022$),36047061200,74801.03453995398,122689.08259361718
hh_inc_med_adj,Median household income (2022$),36047061600,102038.7352871321,104922.11669303941
hh_inc_med_adj,Median household income (2022$),36047062000,124313.36855466393,144397.96654741064
hh_inc_med_adj,Median household income (2022$),36047062200,58385.47752819926,72900.5494827164
hh_inc_med_adj,Median household income (2022$),36047062600,51105.10433238719,61602.95340610507
hh_inc_med_adj,Median household income (2022$),36047062800,79605.9117909303,88192.19938898044
hh_inc_med_adj,Median household income (2022$),36047063200,62567.25433647545,83087.42684393055
hh_inc_med_adj,Median household income (2022$),36047063600,109111.40833537746,121130.67623272828
hh_inc_med_adj,Median household income (2022$),36047063800,84811.69862907026,113181.10371252845
hh_inc_med_adj,Median household income (2022$),36047064000,112705.10391188049,134944.3902156475
hh_inc_med_adj,Median household income (2022$),36047064200,72323.12347712327,73412.84015553225
hh_inc_med_adj,Median household income (2022$),36047064400,115422.11165621241,104465.36195599343
hh_inc_med_adj,Median household income (2022$),36047064600,92292.52661846414,107425.7673484602
hh_inc_med_adj,Median household income (2022$),36047064800,76432.44674555061,105928.56385556258
hh_inc_med_adj,Median household income (2022$),36047065000,71782.13704625185,83077.226365932
hh_inc_med_adj,Median household income (2022$),36081025800,67253.79080569865,76503.58498909154
hh_inc_med_adj,Median household income (2022$),36081025900,55292.91893565079,69892.54185958975
hh_inc_med_adj,Median household income (2022$),36081026000,52778.78110289566,58086.05526949543
hh_inc_med_adj,Median household income (2022$),36081026100,57118.748139841846,51529.414689319216
hh_inc_med_adj,Median household income (2022$),36081026200,59327.373546234325,94250.14993367222
hh_inc_med_adj,Median household income (2022$),36081026300,59487.97889289928,67426.2929568303
hh_inc_med_adj,Median household income (2022$),36081026400,56443.72266025005,65145.91943093322
hh_inc_med_adj,Median household income (2022$),36081026500,59603.90455665744,62493.79515131139
hh_inc_med_adj,Median household income (2022$),36081026600,34004.86136906083,32787.73644665821
hh_inc_med_adj,Median household income (2022$),36081026700,59850.246592143536,54408.21625779762
hh_inc_med_adj,Median household income (2022$),36081026901,61869.28523593152,53363.23395616884
hh_inc_med_adj,Median household income (2022$),36081026902,44411.60480935083,55007.77768682324
hh_inc_med_adj,Median household income (2022$),36081027000,66793.71082765845,91503.9545791749
hh_inc_med_adj,Median household income (2022$),36081027100,59049.63497681373,62152.64583158225
hh_inc_med_adj,Median household income (2022$),36081027200,88901.7009535379,59336.1805175394
hh_inc_med_adj,Median household income (2022$),36081027300,48100.69754665483,55898.619432029554
hh_inc_med_adj,Median household income (2022$),36081027400,66030.53354125054,74733.23536312174
hh_inc_med_adj,Median household income (2022$),36081027500,64558.519123321385,50085.48035930288
hh_inc_med_adj,Median household income (2022$),36081027600,48186.43423547597,72961.75235070767
hh_inc_med_adj,Median household income (2022$),36081027700,45864.29828332029,56382.57544373832
hh_inc_med_adj,Median household income (2022$),36081027800,46007.99780402052,48684.61471416929
hh_inc_med_adj,Median household income (2022$),36081027900,49560.63637460918,69179.64178613585
hh_inc_med_adj,Median household income (2022$),36081028000,80324.40939443141,81433.81602172188
hh_inc_med_adj,Median household income (2022$),36081028100,62630.04740434446,61099.729824843496
hh_inc_med_adj,Median household income (2022$),36081000200,68528.97310703843,82525.26716756626
hh_inc_med_adj,Median household income (2022$),36081000400,73586.23018848825,67349.22267861906
hh_inc_med_adj,Median household income (2022$),36081000600,71245.98085137035,87732.0444926016
hh_inc_med_adj,Median household income (2022$),36081000700,93555.63332982911,143866.408305042
hh_inc_med_adj,Median household income (2022$),36081000800,73853.10072693152,74682.23297312902
hh_inc_med_adj,Median household income (2022$),36081001000,76199.38785903681,103534.85168523721
hh_inc_med_adj,Median household income (2022$),36081001200,78259.48350873914,76994.34131946601
hh_inc_med_adj,Median household income (2022$),36081001400,82803.5280162596,75866.62180740459
hh_inc_med_adj,Median household income (2022$),36047031500,53156.747069107165,77082.74546212007
hh_inc_med_adj,Median household income (2022$),36047031701,41437.386998555485,75575.3414912239
hh_inc_med_adj,Median household income (2022$),36047031702,51300.728889979095,82129.71529851155
hh_inc_med_adj,Median household income (2022$),36047031900,51611.071552331676,57321.01941960451
hh_inc_med_adj,Median household income (2022$),36047032100,47423.256949068076,65594.74046286923
hh_inc_med_adj,Median household income (2022$),36047032300,59574.9231407179,76326.77670378341
hh_inc_med_adj,Median household income (2022$),36047032500,38393.13076590625,59721.53190859556
hh_inc_med_adj,Median household income (2022$),36047032600,25923.87655791896,28452.533297276357
hh_inc_med_adj,Median household income (2022$),36047032700,50879.290799858274,45719.67577592539
hh_inc_med_adj,Median household income (2022$),36047032800,41736.86162993073,49349.91255696332
hh_inc_med_adj,Median household income (2022$),36047032900,52476.89135352545,42308.18257863405
hh_inc_med_adj,Median household income (2022$),36047033000,28095.067635389536,30293.152882791685
hh_inc_med_adj,Median household income (2022$),36047033100,45825.6563954009,44902.50414959746
hh_inc_med_adj,Median household income (2022$),36047033300,53686.86546900126,58235.662280140765
hh_inc_med_adj,Median household income (2022$),36047033500,73785.47742307259,53422.170051271554
hh_inc_med_adj,Median household income (2022$),36047033600,67456.66071727543,92993.22436696255
hh_inc_med_adj,Median household income (2022$),36047033700,57827.58527136311,59975.41047211492
hh_inc_med_adj,Median household income (2022$),36047033900,42415.50978651497,46252.36740473832
hh_inc_med_adj,Median household income (2022$),36047034000,22641.731202766,23089.34864292997
hh_inc_med_adj,Median household income (2022$),36047034100,48385.68147006031,55449.79840009355
hh_inc_med_adj,Median household income (2022$),36047034200,16826.127070898212,22059.10036507687
hh_inc_med_adj,Median household income (2022$),36047034300,30513.808307343683,27210.341754342367
hh_inc_med_adj,Median household income (2022$),36047034500,48536.62634474542,42759.270383458614
hh_inc_med_adj,Median household income (2022$),36047034700,26998.60406567692,45070.24534335132
hh_inc_med_adj,Median household income (2022$),36047034800,42076.18570822285,72219.38422970241
hh_inc_med_adj,Median household income (2022$),36047034900,37602.179622556294,42443.0555655037
hh_inc_med_adj,Median household income (2022$),36047035000,38280.827779140534,46815.66046754689
hh_inc_med_adj,Median household income (2022$),36047035100,30283.16453882484,43493.704799353894
hh_inc_med_adj,Median household income (2022$),36047035200,12026.080055911818,14218.332943528198
hh_inc_med_adj,Median household income (2022$),36047035300,46792.911152383065,54638.29370598704
hh_inc_med_adj,Median household income (2022$),36047035400,57698.37645863266,52264.982491658775
hh_inc_med_adj,Median household income (2022$),36047035500,39749.21952007725,54504.55410556166
hh_inc_med_adj,Median household income (2022$),36047035601,46163.772914695546,52419.12304808124
hh_inc_med_adj,Median household income (2022$),36047035602,48245.604626352535,46333.97122872669
hh_inc_med_adj,Median household income (2022$),36047035700,17697.98466707939,33032.547918623306
hh_inc_med_adj,Median household income (2022$),36047035900,30994.416788341063,36339.76956304062
hh_inc_med_adj,Median household income (2022$),36047036001,31657.366677958053,25602.06638990502
hh_inc_med_adj,Median household income (2022$),36047036002,17518.05837645474,21945.761720648585
hh_inc_med_adj,Median household income (2022$),36047036100,27351.21129294133,33264.89213970128
hh_inc_med_adj,Median household income (2022$),36047036200,32509.903330179535,42110.97333732883
hh_inc_med_adj,Median household income (2022$),36047036300,39798.72943897397,37425.55377666358
hh_inc_med_adj,Median household income (2022$),36047036400,42448.11387944696,66722.45997493065
hh_inc_med_adj,Median household income (2022$),36047036501,47601.97568069524,45220.98574044094
hh_inc_med_adj,Median household income (2022$),36047036502,61087.99456456141,42299.11548707978
hh_inc_med_adj,Median household income (2022$),36047036600,47942.50731798484,47696.301734754656
hh_inc_med_adj,Median household income (2022$),36047036700,53527.46768133379,62772.60821660496
hh_inc_med_adj,Median household income (2022$),36047036900,33901.01129527748,42849.94129900124
hh_inc_med_adj,Median household income (2022$),36047037000,76268.21872189322,65772.68213462163
hh_inc_med_adj,Median household income (2022$),36047037100,59223.52347245097,60284.82497140413
hh_inc_med_adj,Median household income (2022$),36047037300,38362.94179096923,40276.02068403492
hh_inc_med_adj,Median household income (2022$),36047037401,67048.5057761269,56398.44285395828
hh_inc_med_adj,Median household income (2022$),36047037402,32962.73795423486,39743.329055221984
hh_inc_med_adj,Median household income (2022$),36047037500,52514.32568244735,55016.844778377505
hh_inc_med_adj,Median household income (2022$),36047037700,59512.1300728489,50740.57772409836
hh_inc_med_adj,Median household income (2022$),36047037900,54922.19832342417,45002.24215669435
hh_inc_med_adj,Median household income (2022$),36047038100,28445.259744658983,42895.27675677255
hh_inc_med_adj,Median household income (2022$),36047038200,23280.529912433372,20522.22834662934
hh_inc_med_adj,Median household income (2022$),36047038300,70590.27631573824,77443.16235140202
hh_inc_med_adj,Median household income (2022$),36047038500,52772.743307908255,79587.52950398515
hh_inc_med_adj,Median household income (2022$),36047038600,50398.6823188609,87732.0444926016
hh_inc_med_adj,Median household income (2022$),36047038700,33811.65192946389,66457.24754696847
hh_inc_med_adj,Median household income (2022$),36047038800,57848.11377432028,72608.13578009143
hh_inc_med_adj,Median household income (2022$),36047038900,44921.194706287744,71203.86997562498
hh_inc_med_adj,Median household income (2022$),36047039000,50056.943122573815,75998.0946349414
hh_inc_med_adj,Median household income (2022$),36047039100,53397.05130960586,65405.464926673994
hh_inc_med_adj,Median household income (2022$),36047039200,44205.1122207816,65978.9584674811
hh_inc_med_adj,Median household income (2022$),36047039300,62965.748805644136,66804.06379891901
hh_inc_med_adj,Median household income (2022$),36061017800,32699.490092784028,55252.58915878834
hh_inc_med_adj,Median household income (2022$),36061017900,106611.7612105921,91219.4745816599
hh_inc_med_adj,Median household income (2022$),36061018000,29678.177481086932,40174.01590404946
hh_inc_med_adj,Median household income (2022$),36061018100,81802.46160734797,106026.0350897709
hh_inc_med_adj,Median household income (2022$),36061018200,28312.428254936087,31980.765298328828
hh_inc_med_adj,Median household income (2022$),36061018300,107348.37219905542,125380.8753987889
hh_inc_med_adj,Median household income (2022$),36061018400,30647.84735606406,26864.6588888361
hh_inc_med_adj,Median household income (2022$),36061018500,113869.19078545203,138715.1669157765
hh_inc_med_adj,Median household income (2022$),36061018600,25314.059264191128,36217.36382705808
hh_inc_med_adj,Median household income (2022$),36061018700,117233.4501524337,139623.00945764704
hh_inc_med_adj,Median household income (2022$),36061018800,35801.70915731234,46473.37776137347
hh_inc_med_adj,Median household income (2022$),36061018900,36730.32202637511,43205.82464250606
hh_inc_med_adj,Median household income (2022$),36061019000,69162.94158071588,73197.4967311185
hh_inc_med_adj,Median household income (2022$),36061019100,109538.88422048569,109760.54342368284
hh_inc_med_adj,Median household income (2022$),36061019200,19824.49606164317,22624.660200774004
hh_inc_med_adj,Median household income (2022$),36061019300,40918.13662963871,51208.66632558717
hh_inc_med_adj,Median household income (2022$),36061019400,19382.52946856518,24230.668792322787
hh_inc_med_adj,Median household income (2022$),36061019500,110496.478505488,118051.2652636118
hh_inc_med_adj,Median household income (2022$),36061019600,20493.483746247563,18440.19744848177
hh_inc_med_adj,Median household income (2022$),36061019701,102038.7352871321,71599.4218446797
hh_inc_med_adj,Median household income (2022$),36047065200,124727.56129079986,106942.94472319572
hh_inc_med_adj,Median household income (2022$),36047065400,107548.82699263724,107587.84160999264
hh_inc_med_adj,Median household income (2022$),36047065600,109474.8835936192,93656.255436868
hh_inc_med_adj,Median household income (2022$),36047065800,98114.16854531933,99602.00072357577
hh_inc_med_adj,Median household income (2022$),36047066000,98856.81732877006,119410.19561030692
